date,PriceUSD,CapMrktCurUSD,CapMVRVCur,IssTotUSD
2015-08-05,282.34,4083894999.0,0.983824,938776.8
2015-08-06,279.0,4036535536.0,0.972329,997409.8
2015-08-07,279.49,4044625067.0,0.974197,957248.85
2015-08-08,261.45,3784633861.0,0.911661,1052337.36
2015-08-09,266.34,3856390023.0,0.933177,945514.17
2015-08-10,264.93,3837034320.0,0.928561,1106077.85
2015-08-11,271.42,3932172125.0,0.951276,1099258.03
2015-08-12,268.14,3885529279.0,0.939981,844653.19
2015-08-13,264.69,3836477451.0,0.92823,972741.73
2015-08-14,266.36,3861545808.0,0.934356,945563.59
2015-08-15,261.94,3798376130.0,0.91934,897133.67
2015-08-16,258.93,3755678811.0,0.909505,893311.32
2015-08-17,258.01,3743262212.0,0.906685,948184.54
2015-08-18,217.89,3161908681.0,0.76798,768047.74
2015-08-19,227.22,3298223973.0,0.801862,886151.18
2015-08-20,235.52,3419668946.0,0.832039,883214.56
2015-08-21,232.8,3381089030.0,0.823263,960302.55
2015-08-22,230.64,3350608229.0,0.816117,911024.73
2015-08-23,228.67,3322811796.0,0.809232,766054.8
2015-08-24,211.96,3080718805.0,0.752132,821329.18
2015-08-25,222.66,3236978950.0,0.794075,751460.76
2015-08-26,226.12,3288215004.0,0.808145,910119.72
2015-08-27,224.94,3271871929.0,0.804181,770419.08
2015-08-28,232.17,3377949386.0,0.829989,899661.88
2015-08-29,229.83,3344756015.0,0.821988,919304.8
2015-08-30,229.02,3333875650.0,0.819272,858823.4
2015-08-31,230.69,3359090021.0,0.825402,905456.15
2015-09-01,227.96,3320159149.0,0.815985,877628.95
2015-09-02,229.5,3343603442.0,0.821884,918008.72
2015-09-03,227.11,3309538910.0,0.813975,828940.99
2015-09-04,231.18,3369757379.0,0.828724,901592.5
2015-09-05,235.9,3439504690.0,0.845663,866943.55
2015-09-06,240.81,3511850353.0,0.863224,866899.7
2015-09-07,240.63,3510258445.0,0.862594,914407.74
2015-09-08,244.17,3562748122.0,0.875163,830194.84
2015-09-09,238.72,3484080202.0,0.855818,889241.18
2015-09-10,238.75,3485509618.0,0.856619,1020658.29
2015-09-11,240.85,3517038528.0,0.864214,951337.78
2015-09-12,236.35,3452222525.0,0.848312,797687.43
2015-09-13,230.55,3368332625.0,0.827829,870321.86
2015-09-14,230.95,3375053611.0,0.829638,877605.42
2015-09-15,230.4,3367934601.0,0.827948,921594.36
2015-09-16,229.04,3348936056.0,0.823337,813103.66
2015-09-17,233.2,3410592059.0,0.838341,839529.71
2015-09-18,233.18,3411045811.0,0.838357,856918.61
2015-09-19,232.24,3398114768.0,0.835184,725754.9
2015-09-20,231.36,3385990191.0,0.832224,740359.44
2015-09-21,226.77,3319580295.0,0.81585,748352.38
2015-09-22,230.63,3376884820.0,0.829864,905208.25
2015-09-23,230.13,3370562525.0,0.828925,909023.13
2015-09-24,234.32,3432712535.0,0.843981,820119.54
2015-09-25,235.54,3451526735.0,0.848478,965706.71
2015-09-26,234.59,3438520409.0,0.845188,862124.92
2015-09-27,233.24,3419623585.0,0.84045,868831.33
2015-09-28,240.02,3519795871.0,0.865028,858061.72
2015-09-29,237.34,3481511596.0,0.855472,1032412.62
2015-09-30,236.74,3473639085.0,0.853454,875937.44
2015-10-01,238.23,3496388478.0,0.859081,887406.06
2015-10-02,237.94,3492911975.0,0.858041,820882.68
2015-10-03,239.74,3520188704.0,0.864499,869042.63
2015-10-04,239.52,3517889544.0,0.863817,916152.24
2015-10-05,240.96,3540024122.0,0.869042,921676.64
2015-10-06,246.94,3628743990.0,0.890456,876638.77
2015-10-07,243.73,3582442675.0,0.879531,810417.17
2015-10-08,243.03,3572933240.0,0.877386,850603.72
2015-10-09,244.45,3594568618.0,0.882492,770014.0
2015-10-10,245.96,3617713096.0,0.888029,983823.7
2015-10-11,248.53,3656454768.0,0.89734,907127.8
2015-10-12,246.09,3621510562.0,0.889655,873632.41
2015-10-13,250.47,3686790059.0,0.905226,857864.2
2015-10-14,253.14,3727067913.0,0.915509,961940.84
2015-10-15,254.69,3750956017.0,0.921012,1056976.01
2015-10-16,262.74,3870373893.0,0.949547,945854.51
2015-10-17,271.93,4006728659.0,0.982064,924565.19
2015-10-18,263.48,3883189309.0,0.951608,955121.08
2015-10-19,264.36,3897264720.0,0.954745,1090496.25
2015-10-20,270.83,3993505229.0,0.977272,866663.08
2015-10-21,268.04,3953301352.0,0.967133,964944.78
2015-10-22,275.41,4063089754.0,0.993324,1019035.34
2015-10-23,278.61,4111303804.0,1.004284,1037832.6
2015-10-24,283.61,4186089447.0,1.021665,1028090.39
2015-10-25,286.05,4223190801.0,1.029814,1108442.56
2015-10-26,286.7,4234017247.0,1.031708,1175483.87
2015-10-27,295.56,4365940429.0,1.062223,1086193.71
2015-10-28,304.44,4498158207.0,1.09231,1057936.29
2015-10-29,314.88,4653559848.0,1.127074,1188669.97
2015-10-30,328.49,4856146703.0,1.171451,1404304.67
2015-10-31,314.12,4644825841.0,1.119009,1154389.19
2015-11-01,329.85,4878753859.0,1.173018,1261692.42
2015-11-02,364.62,5394306532.0,1.2904,1394658.6
2015-11-03,400.92,5932994875.0,1.408496,1553577.03
2015-11-04,405.48,6002025461.0,1.414009,1571241.52
2015-11-05,384.34,5690502776.0,1.335545,1402845.46
2015-11-06,372.98,5523574280.0,1.295855,1352035.89
2015-11-07,386.5,5725402504.0,1.339224,1468717.29
2015-11-08,372.4,5517763769.0,1.290849,1294090.45
2015-11-09,380.5,5639130422.0,1.316342,1417346.28
2015-11-10,337.83,5008045357.0,1.173258,1233081.33
2015-11-11,308.92,4580802012.0,1.076378,1297473.18
2015-11-12,337.52,5006262858.0,1.174842,1358530.03
2015-11-13,337.28,5003992427.0,1.173202,1349115.83
2015-11-14,333.05,4942389627.0,1.158465,1182317.27
2015-11-15,319.93,4748983123.0,1.113692,1279712.09
2015-11-16,331.13,4916736893.0,1.152574,1432149.04
2015-11-17,335.85,4988027970.0,1.167089,1251040.45
2015-11-18,335.74,4987748562.0,1.166371,1284222.73
2015-11-19,326.23,4847544174.0,1.133813,1109189.29
2015-11-20,321.94,4785117551.0,1.119229,1344101.49
2015-11-21,325.91,4845464834.0,1.132921,1417687.76
2015-11-22,323.72,4814322325.0,1.125037,1391982.95
2015-11-23,323.01,4805162611.0,1.122746,1316276.17
2015-11-24,319.96,4761020549.0,1.112328,1247849.29
2015-11-25,328.96,4896144198.0,1.143231,1217153.69
2015-11-26,356.26,5303959481.0,1.235719,1567523.29
2015-11-27,359.27,5350019772.0,1.24472,1194568.84
2015-11-28,356.57,5311163383.0,1.234927,1372784.19
2015-11-29,371.71,5538066565.0,1.285972,1384610.86
2015-11-30,377.39,5624254420.0,1.302856,1528428.85
2015-12-01,362.53,5404346669.0,1.251758,1513572.67
2015-12-02,359.22,5356450093.0,1.2401,1445870.18
2015-12-03,361.21,5387370915.0,1.246635,1282295.74
2015-12-04,363.24,5419060653.0,1.252962,1389399.24
2015-12-05,389.36,5810458036.0,1.340326,1703462.94
2015-12-06,393.32,5871059363.0,1.351402,1563443.54
2015-12-07,395.35,5902776056.0,1.356043,1452898.71
2015-12-08,413.8,6180087601.0,1.415734,1810369.14
2015-12-09,417.63,6239102652.0,1.423096,1754057.22
2015-12-10,415.73,6212922056.0,1.414737,2244941.59
2015-12-11,453.86,6784598775.0,1.537669,1815445.92
2015-12-12,435.86,6517202920.0,1.475292,1765215.68
2015-12-13,434.4,6497029961.0,1.469175,1542132.31
2015-12-14,442.99,6627636826.0,1.49348,2159584.49
2015-12-15,464.62,6953313625.0,1.56073,2125626.76
2015-12-16,454.14,6798393278.0,1.524304,1850630.66
2015-12-17,456.24,6831562359.0,1.529139,1767930.52
2015-12-18,463.18,6937370780.0,1.548873,1956917.63
2015-12-19,461.4,6912583208.0,1.540799,1810994.64
2015-12-20,442.15,6626069349.0,1.476468,1823885.21
2015-12-21,437.64,6560055357.0,1.461155,1630209.48
2015-12-22,435.27,6526135997.0,1.45245,1632256.42
2015-12-23,442.67,6638784570.0,1.474986,1737462.98
2015-12-24,455.88,6838516283.0,1.516489,1572781.56
2015-12-25,455.72,6837963519.0,1.513273,1845661.24
2015-12-26,418.22,6277112535.0,1.390468,1787897.05
2015-12-27,422.71,6346584980.0,1.405244,2166367.71
2015-12-28,421.05,6323355781.0,1.399842,1589474.62
2015-12-29,431.34,6479562252.0,1.433306,1714576.58
2015-12-30,426.04,6401757885.0,1.415493,1757430.04
2015-12-31,429.68,6457880529.0,1.425975,1525353.89
2016-01-01,434.68,6534508443.0,1.442021,1467038.27
2016-01-02,434.44,6532503495.0,1.440857,1574844.56
2016-01-03,430.14,6469349717.0,1.425786,1559243.65
2016-01-04,433.45,6521136233.0,1.435876,1961356.59
2016-01-05,432.67,6511107545.0,1.432572,1698227.8
2016-01-06,430.68,6482654225.0,1.425427,1518139.49
2016-01-07,459.21,6913797514.0,1.513651,1687592.85
2016-01-08,454.13,6839360304.0,1.495311,1964131.38
2016-01-09,449.85,6776462100.0,1.480633,1698165.69
2016-01-10,448.58,6759368696.0,1.473621,1962538.45
2016-01-11,449.03,6768100685.0,1.473184,1908390.5
2016-01-12,441.77,6660477160.0,1.44857,1877514.67
2016-01-13,432.31,6519487114.0,1.417942,1599549.39
2016-01-14,429.82,6483404579.0,1.40989,1429162.22
2016-01-15,367.82,5549325125.0,1.210851,1121860.76
2016-01-16,388.07,5856183131.0,1.277199,1377652.78
2016-01-17,382.48,5773284493.0,1.259021,1443869.88
2016-01-18,384.87,5810919867.0,1.267412,1664541.85
2016-01-19,378.16,5710964765.0,1.245846,1257387.74
2016-01-20,420.62,6353808389.0,1.38226,1598367.11
2016-01-21,409.3,6184146146.0,1.345244,1401847.22
2016-01-22,381.05,5758959432.0,1.259732,1676604.42
2016-01-23,386.37,5841155071.0,1.277052,1729008.45
2016-01-24,403.45,6101039865.0,1.332087,1724735.61
2016-01-25,391.99,5929313468.0,1.293737,1587543.69
2016-01-26,391.14,5918124085.0,1.29079,1564571.74
2016-01-27,394.63,5972376364.0,1.302022,1529181.68
2016-01-28,378.9,5735750655.0,1.251652,1382988.63
2016-01-29,379.0,5738850566.0,1.253403,1601274.98
2016-01-30,377.26,5714309199.0,1.247262,1763703.49
2016-01-31,366.34,5550547732.0,1.2119,1657696.14
2016-02-01,371.22,5626006659.0,1.230413,1494174.33
2016-02-02,372.93,5653512456.0,1.236387,1678174.34
2016-02-03,368.1,5581946530.0,1.221297,1647239.47
2016-02-04,389.72,5911509154.0,1.291285,1636836.94
2016-02-05,384.4,5832548685.0,1.273876,1806672.55
2016-02-06,374.63,5686227481.0,1.242181,1873157.78
2016-02-07,375.15,5695806667.0,1.243808,1650677.24
2016-02-08,370.81,5631292826.0,1.230068,1372013.1
2016-02-09,373.51,5673897678.0,1.239553,1643451.1
2016-02-10,379.08,5760079211.0,1.257438,1554238.71
2016-02-11,377.64,5739959017.0,1.252391,1812667.99
2016-02-12,382.29,5812351828.0,1.26736,1634308.8
2016-02-13,389.6,5924919899.0,1.290904,1519433.89
2016-02-14,406.15,6178327891.0,1.343952,1685525.28
2016-02-15,399.27,6075140750.0,1.320809,1517216.95
2016-02-16,407.04,6194735962.0,1.344393,1404271.82
2016-02-17,415.32,6322493985.0,1.368916,1609380.94
2016-02-18,421.29,6415087711.0,1.387065,1779948.83
2016-02-19,419.63,6391283875.0,1.379904,1521146.17
2016-02-20,440.2,6706222232.0,1.444798,1650734.1
2016-02-21,438.72,6685122329.0,1.438962,1403899.56
2016-02-22,437.54,6668480304.0,1.433887,1389174.56
2016-02-23,420.03,6403149531.0,1.377017,1428110.81
2016-02-24,424.0,6464806599.0,1.388886,1250785.58
2016-02-25,424.09,6467910004.0,1.388699,1643352.12
2016-02-26,431.76,6586419073.0,1.412549,1511167.85
2016-02-27,432.95,6606096233.0,1.415777,1591083.33
2016-02-28,433.1,6609903279.0,1.414898,1450892.58
2016-02-29,437.78,6682686402.0,1.427189,1455604.78
2016-03-01,432.81,6608375019.0,1.408367,1525647.73
2016-03-02,423.08,6461501370.0,1.376659,1660588.17
2016-03-03,419.27,6404713255.0,1.363707,1415032.27
2016-03-04,407.99,6234002294.0,1.327621,1580961.85
2016-03-05,397.31,6072369805.0,1.293009,1489929.2
2016-03-06,403.71,6171536521.0,1.31352,1493709.19
2016-03-07,413.23,6318508877.0,1.343092,1373987.64
2016-03-08,411.43,6292517672.0,1.337125,1583989.92
2016-03-09,412.54,6311299792.0,1.341166,1732670.95
2016-03-10,416.34,6371051280.0,1.352701,1613321.1
2016-03-11,419.51,6421253596.0,1.362291,1678047.74
2016-03-12,410.26,6281179670.0,1.332316,1476950.99
2016-03-13,411.81,6306152777.0,1.337,1369254.56
2016-03-14,415.03,6357055523.0,1.346677,1577102.44
2016-03-15,415.27,6362394569.0,1.347028,1671447.26
2016-03-16,417.02,6390909676.0,1.352006,1584691.65
2016-03-17,418.61,6416617902.0,1.356387,1475583.91
2016-03-18,408.9,6269263237.0,1.325051,1390265.4
2016-03-19,409.12,6274070872.0,1.325984,1391023.06
2016-03-20,412.06,6320546194.0,1.335223,1504007.88
2016-03-21,411.6,6314994503.0,1.333021,1430316.16
2016-03-22,416.58,6392939591.0,1.348071,1541352.12
2016-03-23,417.38,6406719799.0,1.350205,1554734.17
2016-03-24,413.56,6349632757.0,1.337298,1519833.88
2016-03-25,416.37,6394342217.0,1.345551,1519762.34
2016-03-26,416.82,6402845061.0,1.346281,1594348.34
2016-03-27,425.45,6536939368.0,1.37287,1499728.73
2016-03-28,422.92,6499748929.0,1.363757,1797399.15
2016-03-29,415.86,6392975294.0,1.340889,1632265.53
2016-03-30,412.78,6347049898.0,1.330819,1516958.04
2016-03-31,415.96,6397222799.0,1.340393,1289466.11
2016-04-01,417.2,6417948412.0,1.343918,1595792.53
2016-04-02,419.76,6458825359.0,1.351657,1458676.62
2016-04-03,420.07,6465094574.0,1.352232,1491261.21
2016-04-04,419.54,6458634885.0,1.350148,1741094.02
2016-04-05,422.5,6505849704.0,1.358902,1637192.79
2016-04-06,421.91,6498356367.0,1.355664,1655985.73
2016-04-07,421.47,6493044381.0,1.351179,1464598.59
2016-04-08,418.64,6451049192.0,1.342145,1507116.46
2016-04-09,418.76,6454519941.0,1.342334,1695972.47
2016-04-10,421.95,6505604053.0,1.35084,1824953.16
2016-04-11,423.27,6527552278.0,1.354498,1619019.39
2016-04-12,427.43,6593204703.0,1.366545,1581482.36
2016-04-13,424.87,6555532752.0,1.358075,1741977.32
2016-04-14,425.86,6572462489.0,1.360847,1746012.04
2016-04-15,430.72,6649086869.0,1.375556,1496767.36
2016-04-16,432.22,6673608366.0,1.379715,1491146.28
2016-04-17,429.34,6630892249.0,1.370384,1695892.88
2016-04-18,429.66,6637226928.0,1.371014,1439350.73
2016-04-19,437.57,6761087094.0,1.395077,1640882.72
2016-04-20,442.66,6841606366.0,1.410036,1825979.32
2016-04-21,452.16,6990188725.0,1.438446,1706921.75
2016-04-22,448.13,6929485128.0,1.424458,1602080.56
2016-04-23,453.91,7020499801.0,1.441267,1634093.0
2016-04-24,463.38,7168468661.0,1.469847,1529163.48
2016-04-25,465.32,7199851373.0,1.472889,1477378.32
2016-04-26,469.61,7268046143.0,1.483937,1772773.09
2016-04-27,445.74,6900088525.0,1.409538,1437515.09
2016-04-28,451.06,6983948371.0,1.425234,1522327.71
2016-04-29,457.01,7077878361.0,1.44286,1805189.36
2016-04-30,449.9,6969413403.0,1.420259,1642136.77
2016-05-01,455.01,7050339457.0,1.434812,1763166.58
2016-05-02,444.93,6895933471.0,1.403065,1746362.27
2016-05-03,451.63,7001415142.0,1.423526,1704898.91
2016-05-04,448.37,6952734960.0,1.412796,1871936.26
2016-05-05,449.34,6969488309.0,1.415346,1741177.28
2016-05-06,461.69,7163035351.0,1.452313,1869860.14
2016-05-07,461.36,7159614274.0,1.45028,1730106.91
2016-05-08,461.38,7161816342.0,1.449651,1937791.26
2016-05-09,463.46,7196136872.0,1.45525,1981301.04
2016-05-10,451.08,7005655676.0,1.416261,1781764.69
2016-05-11,453.9,7050909679.0,1.424147,1509205.21
2016-05-12,455.61,7079071140.0,1.428762,1583235.21
2016-05-13,457.24,7106207247.0,1.43337,1737519.23
2016-05-14,458.12,7121496007.0,1.435058,1649230.29
2016-05-15,460.86,7165662909.0,1.443035,1601480.58
2016-05-16,455.22,7079672667.0,1.425455,1604664.87
2016-05-17,453.55,7055170387.0,1.415467,1598748.86
2016-05-18,454.49,7071537380.0,1.417767,1738409.65
2016-05-19,437.72,6812043751.0,1.365837,1313172.56
2016-05-20,442.4,6886408790.0,1.379468,1647928.08
2016-05-21,444.08,6914147190.0,1.384338,1565375.68
2016-05-22,440.56,6861375741.0,1.373245,2026569.88
2016-05-23,444.21,6920164469.0,1.383781,1998922.76
2016-05-24,445.67,6944693718.0,1.387928,1637853.62
2016-05-25,450.55,7022213615.0,1.401851,1554395.87
2016-05-26,454.43,7084285953.0,1.412876,1533713.81
2016-05-27,471.82,7356966578.0,1.46116,1639574.91
2016-05-28,530.91,8280114126.0,1.634739,1765277.74
2016-05-29,527.55,8229636297.0,1.619447,1938745.19
2016-05-30,533.49,8324272914.0,1.632566,1920575.34
2016-05-31,530.94,8286178638.0,1.620984,1685746.22
2016-06-01,537.61,8392195818.0,1.637493,1921968.9
2016-06-02,538.77,8412124258.0,1.635942,1858760.79
2016-06-03,570.18,8904487504.0,1.726074,2024124.76
2016-06-04,574.27,8970073160.0,1.735089,1708441.95
2016-06-05,575.14,8986129385.0,1.734491,2444334.96
2016-06-06,585.86,9156104252.0,1.761247,2489892.88
2016-06-07,578.47,9042666518.0,1.736486,2024642.34
2016-06-08,583.1,9117116235.0,1.74643,2099151.31
2016-06-09,577.1,9025747144.0,1.72627,2380544.51
2016-06-10,579.81,9070269814.0,1.731248,2087333.98
2016-06-11,605.45,9473642440.0,1.803084,2361253.27
2016-06-12,670.39,10492268216.0,1.979789,2446932.17
2016-06-13,704.32,11026130042.0,2.054388,2834895.16
2016-06-14,684.95,10725099628.0,1.991461,2260329.45
2016-06-15,695.0,10885155467.0,2.008173,2641005.58
2016-06-16,767.42,12022238062.0,2.184246,2858639.62
2016-06-17,750.01,11752362635.0,2.12593,2793804.51
2016-06-18,758.29,11885009702.0,2.141559,2995240.68
2016-06-19,766.77,12021287775.0,2.159412,3392944.56
2016-06-20,722.5,11330195009.0,2.032794,2962239.55
2016-06-21,669.6,10503218109.0,1.882904,2494275.66
2016-06-22,594.83,9332296532.0,1.6821,1918336.34
2016-06-23,627.68,9849794644.0,1.771919,2196872.49
2016-06-24,664.13,10423912098.0,1.869883,2141809.53
2016-06-25,668.87,10501107906.0,1.879092,2708934.37
2016-06-26,630.43,9899936557.0,1.77312,2301084.98
2016-06-27,652.24,10244832744.0,1.830858,2396999.67
2016-06-28,647.22,10168283272.0,1.815608,2394709.44
2016-06-29,638.59,10034992397.0,1.79145,2330840.16
2016-06-30,674.28,10598500491.0,1.884637,2528568.06
2016-07-01,677.51,10651857252.0,1.890541,2625360.49
2016-07-02,702.74,11051093046.0,1.956627,2617703.95
2016-07-03,662.55,10421638625.0,1.844706,2550817.83
2016-07-04,679.84,10696206813.0,1.89,2566405.26
2016-07-05,668.17,10514918763.0,1.855021,2422101.68
2016-07-06,677.65,10666561393.0,1.878531,2371779.67
2016-07-07,640.05,10076941252.0,1.775793,2192182.33
2016-07-08,665.05,10472925789.0,1.841936,2410812.44
2016-07-09,651.94,10268475401.0,1.803542,1996572.11
2016-07-10,649.96,10238516110.0,1.796455,1267420.71
2016-07-11,650.27,10244613016.0,1.795047,1162362.26
2016-07-12,670.02,10556967223.0,1.846763,1197666.34
2016-07-13,658.33,10373847349.0,1.81377,1061562.95
2016-07-14,660.91,10415546558.0,1.819674,1164846.75
2016-07-15,666.76,10508907503.0,1.834552,1125155.26
2016-07-16,665.28,10486838495.0,1.829352,1305603.41
2016-07-17,681.09,10737385139.0,1.868951,1268529.38
2016-07-18,675.12,10644500867.0,1.851509,1248969.37
2016-07-19,674.66,10638355651.0,1.847227,1079456.58
2016-07-20,667.31,10523629889.0,1.826639,1251197.56
2016-07-21,666.85,10517584702.0,1.824564,1108641.02
2016-07-22,650.56,10261726367.0,1.780347,1049032.7
2016-07-23,657.38,10370300477.0,1.798601,1076456.38
2016-07-24,661.39,10434679618.0,1.805657,1025160.67
2016-07-25,655.12,10336762400.0,1.787714,1072758.31
2016-07-26,654.63,10330035450.0,1.785226,1055584.97
2016-07-27,656.28,10357103756.0,1.787963,1050040.23
2016-07-28,656.2,10356977377.0,1.786837,1115533.97
2016-07-29,657.56,10379668578.0,1.789356,1208262.03
2016-07-30,655.36,10345981727.0,1.782283,974850.57
2016-07-31,624.8,9864787254.0,1.700898,1202748.64
2016-08-01,606.51,9577091014.0,1.653191,1159948.94
2016-08-02,526.98,8322316113.0,1.446644,1014438.71
2016-08-03,570.35,9008352671.0,1.56457,1183470.11
2016-08-04,583.54,9217879120.0,1.597783,1116024.38
2016-08-05,581.28,9183369997.0,1.591412,1227953.59
2016-08-06,590.8,9334928405.0,1.617231,1225900.46
2016-08-07,594.73,9398234418.0,1.627329,1100254.8
2016-08-08,591.63,9350293261.0,1.618706,1094514.18
2016-08-09,587.93,9292773716.0,1.60898,911294.81
2016-08-10,589.97,9326077816.0,1.615325,1113566.03
2016-08-11,589.59,9321130920.0,1.614393,1105473.53
2016-08-12,587.19,9284372608.0,1.607703,1093644.45
2016-08-13,585.36,9256660816.0,1.602453,1192678.3
2016-08-14,571.39,9036807002.0,1.56451,1164201.14
2016-08-15,566.56,8961568522.0,1.551899,1033980.11
2016-08-16,578.41,9149988259.0,1.583435,976075.18
2016-08-17,573.66,9075711005.0,1.570675,882008.01
2016-08-18,573.26,9070477553.0,1.569435,1103531.64
2016-08-19,573.96,9082583293.0,1.570976,1104870.03
2016-08-20,581.8,9207752339.0,1.589429,1127231.82
2016-08-21,580.79,9193032110.0,1.586252,1183364.09
2016-08-22,584.97,9260345625.0,1.597144,1155319.5
2016-08-23,582.63,9224307341.0,1.590711,1070578.49
2016-08-24,578.7,9163250800.0,1.580339,1099533.48
2016-08-25,576.03,9121935090.0,1.570284,936054.33
2016-08-26,578.87,9167883100.0,1.577461,955143.18
2016-08-27,570.2,9031541039.0,1.554109,1026361.79
2016-08-28,575.11,9110313074.0,1.567208,1092699.94
2016-08-29,573.43,9084831918.0,1.563174,1068012.01
2016-08-30,575.7,9121919127.0,1.568513,1180176.18
2016-08-31,572.27,9068641074.0,1.558083,958556.87
2016-09-01,572.22,9068833388.0,1.557896,1001387.98
2016-09-02,576.85,9143236776.0,1.570013,1103219.44
2016-09-03,600.37,9517104240.0,1.63244,945589.69
2016-09-04,610.54,9679597556.0,1.658657,1366080.82
2016-09-05,607.53,9632908726.0,1.649513,1063172.19
2016-09-06,613.0,9720658911.0,1.662673,1042092.28
2016-09-07,615.66,9764079129.0,1.668617,1169753.66
2016-09-08,630.55,10001368209.0,1.70668,1134990.31
2016-09-09,622.98,9882367390.0,1.685071,1105785.74
2016-09-10,624.75,9911731006.0,1.689004,1210458.24
2016-09-11,608.25,9651109983.0,1.644094,1246905.69
2016-09-12,607.71,9643791009.0,1.642355,1238203.77
